version,section,function,length,matching
us,boot,bzero,160,yes
us,boot,__osInsertTimer,392,yes
us,boot,__osEnqueueAndYield,256,yes
us,boot,__osSpDeviceBusy,44,yes
us,boot,osSpTaskYield,32,yes
us,boot,guMtxCatF,360,yes
us,boot,__osPopThread,16,yes
us,boot,func_80000AA0,564,no
us,boot,osGetTime,132,yes
us,boot,osCreateMesgQueue,44,yes
us,boot,guLookAt,120,yes
us,boot,func_800025A4,384,no
us,boot,__osSpRawStartDma,140,yes
us,boot,guPerspective,88,yes
us,boot,__osSiRawReadIo,80,yes
us,boot,__osIdCheckSum,252,no
us,boot,osViGetCurrentMode,72,yes
us,boot,func_8000320C,4884,no
us,boot,func_800057DC,60,no
us,boot,guOrtho,104,yes
us,boot,func_80002BB8,188,no
us,boot,func_80005880,60,no
us,boot,guNormalize,132,yes
us,boot,__osRestoreInt,32,yes
us,boot,__osViGetCurrentContext,12,yes
us,boot,osSetTime,36,yes
us,boot,osViSetMode,104,yes
us,boot,__osPiRelAccess,44,yes
us,boot,func_80002DE4,180,no
us,boot,osInitialize,704,no
us,boot,func_800031E0,44,no
us,boot,func_80002828,184,no
us,boot,__osPackEepWriteData,172,no
us,boot,osPfsIsPlug,416,yes
us,boot,send_mesg,232,yes
us,boot,__osEnqueueThread,72,yes
us,boot,osEPiRawWriteIo,352,no
us,boot,guLookAtF,696,yes
us,boot,guAlignF,448,no
us,boot,__osTimerInterrupt,376,yes
us,boot,__sinf,448,yes
us,boot,osPiGetCmdQueue,40,yes
us,boot,__osProbeTLB,192,yes
us,boot,bcopy,784,yes
us,boot,osPiRawReadIo,84,yes
us,boot,func_80003120,192,no
us,boot,osSpTaskYielded,128,yes
us,boot,osGetThreadPri,24,yes
us,boot,guTranslateF,72,yes
us,boot,osInvalICache,128,yes
us,boot,osSetEventMesg,104,yes
us,boot,func_800023F4,232,yes
us,boot,guRotateF,404,no
us,boot,guMtxCatL,88,yes
us,boot,func_80002CE8,120,no
us,boot,__osSiCreateAccessQueue,80,yes
us,boot,__osSiDeviceBusy,44,yes
us,boot,func_80005070,324,yes
us,boot,__osTimerServicesInit,140,no
us,boot,func_80001AF4,340,yes
us,boot,__osPfsRequestOneChannel,196,no
us,boot,__osSiRawWriteIo,76,yes
us,boot,guRotate,92,no
us,boot,osAiGetLength,12,yes
us,boot,func_8000D7E0,212,no
us,boot,osInvalDCache,176,yes
us,boot,__osPfsGetOneChannelData,152,yes
us,boot,osJamMesg,336,yes
us,boot,__osSpSetPc,52,yes
us,boot,func_80007788,56,no
us,boot,func_80001C48,360,yes
us,boot,osViGetNextFramebuffer,64,yes
us,boot,guPosition,112,no
us,boot,func_80000EEC,320,no
us,boot,__osResetGlobalIntMask,88,yes
us,boot,__osException,1316,yes
us,boot,__osContGetInitData,208,yes
us,boot,__osGetFpcCsr,16,yes
us,boot,__osSiRawStartDma,172,yes
us,boot,guScale,72,yes
us,boot,osAiSetNextBuffer,164,yes
us,boot,__osDisableInt,32,yes
us,boot,__osViInit,316,yes
us,boot,func_80001DB0,1316,yes
us,boot,func_80000E48,164,no
us,boot,__osPackRequestData,244,yes
us,boot,osPiRawStartDma,224,yes
us,boot,func_800004B4,64,yes
us,boot,osStopThread,192,yes
us,boot,guMtxXFMF,160,yes
us,boot,__osRepairPackId,848,no
us,boot,func_80007688,156,no
us,boot,func_800028E0,268,no
us,boot,func_800073D0,132,yes
us,boot,osPiGetStatus,12,yes
us,boot,osSpTaskStartGo,64,yes
us,boot,func_80000CD4,184,yes
us,boot,__osPfsRequestData,208,yes
us,boot,func_80005A44,44,no
us,boot,func_800029EC,68,no
us,boot,func_800074E0,200,yes
us,boot,func_800009D0,88,yes
us,boot,guMtxXFML,96,yes
us,boot,func_80000450,100,yes
us,boot,osSetTimer,212,yes
us,boot,osMapTLBRdb,96,yes
us,boot,func_80005854,44,no
us,boot,__osGetId,428,no
us,boot,osCreatePiManager,368,yes
us,boot,func_80000A30,112,no
us,boot,func_8000D8B4,732,no
us,boot,osCreateThread,324,yes
us,boot,func_800059A8,156,no
us,boot,osViBlack,112,yes
us,boot,func_80002C74,116,no
us,boot,func_800055D0,156,yes
us,boot,func_8000773C,24,no
us,boot,__cosf,360,yes
us,boot,__osPackEepReadData,140,no
us,boot,osEepromWrite,376,no
us,boot,func_80002F54,172,no
us,boot,osWritebackDCache,128,yes
us,boot,osDpSetStatus,12,yes
us,boot,__osSetFpcCsr,16,yes
us,boot,__osSiRelAccess,44,yes
us,boot,osSpTaskLoad,400,yes
us,boot,osViSetSpecialFeatures,440,yes
us,boot,__osGetSR,16,yes
us,boot,guMtxIdentF,136,yes
us,boot,func_80007454,140,yes
us,boot,__osPfsGetInitData,208,yes
us,boot,__osViSwapContext,768,no
us,boot,viMgrMain,400,no
us,boot,__osContRamReadData,560,no
us,boot,guMtxF2L,256,yes
us,boot,func_800056F0,108,yes
us,boot,guPerspectiveF,560,yes
us,boot,func_80002B0C,172,no
us,boot,__osSiGetAccess,68,yes
us,boot,guScaleF,84,yes
us,boot,func_80002A30,52,no
us,boot,__osCheckPackId,356,no
us,boot,__osContAddressCrc,208,no
us,boot,func_80000400,80,yes
us,boot,osWriteBackDCacheAll,48,yes
us,boot,__osDequeueThread,64,yes
us,boot,guPositionF,432,no
